"Model","Scenario","Region","Fuel","Period","Rate","Size","Category","Type"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_full","R5OECD90+EU","Oil","2020-2030",-0.00229354534325215,9404.075067213,"L2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_full","R5REF","Total","2020-2030",0.119609407332497,1620.0252367905,"L2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_full","R5REF","Coal","2020-2030",-0.151635384088135,1620.0252367905,"L2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_full","R5REF","Gas","2020-2030",0.12694083261568,1620.0252367905,"L2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_full","R5REF","Oil","2020-2030",0,1620.0252367905,"L2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_full","World","Total","2020-2030",0.208148885389961,27024.367850097,"L2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_full","World","Coal","2020-2030",-0.196363503655348,27024.367850097,"L2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_full","World","Gas","2020-2030",0.199439600888376,27024.367850097,"L2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_full","World","Oil","2020-2030",-0.00535785352054702,27024.367850097,"L2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5ASIA","Total","2020-2030",0.271846386922445,11315.58564666,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5ASIA","Coal","2020-2030",-0.246815169575528,11315.58564666,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5ASIA","Gas","2020-2030",0.18963218510096,11315.58564666,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5ASIA","Oil","2020-2030",-0.00283279023809621,11315.58564666,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5LAM","Total","2020-2030",0.267336090490456,1945.8054586512,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5LAM","Coal","2020-2030",-0.0180400206951482,1945.8054586512,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5LAM","Gas","2020-2030",0.156354701060039,1945.8054586512,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5LAM","Oil","2020-2030",-0.0051853230438535,1945.8054586512,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5MAF","Total","2020-2030",0.34277115386455,2722.4652489642,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5MAF","Coal","2020-2030",-0.117790201241469,2722.4652489642,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5MAF","Gas","2020-2030",0.289256339059245,2722.4652489642,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5MAF","Oil","2020-2030",-0.029849787549251,2722.4652489642,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5OECD90+EU","Total","2020-2030",0.0849812608161014,9367.594175364,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5OECD90+EU","Coal","2020-2030",-0.20103237330535,9367.594175364,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5OECD90+EU","Gas","2020-2030",0.200847714658742,9367.594175364,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5OECD90+EU","Oil","2020-2030",-0.00230273902933693,9367.594175364,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5REF","Total","2020-2030",0.11873251842767,1619.2701170802,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5REF","Coal","2020-2030",-0.151746916052444,1619.2701170802,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5REF","Gas","2020-2030",0.127506162237275,1619.2701170802,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","R5REF","Oil","2020-2030",0,1619.2701170802,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","World","Total","2020-2030",0.204584731101847,26970.720641997,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","World","Coal","2020-2030",-0.195676982301398,26970.720641997,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","World","Gas","2020-2030",0.197453092353401,26970.720641997,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","EMF33_tax_hi_none","World","Oil","2020-2030",-0.00537547536740439,26970.720641997,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5ASIA","Total","2020-2030",0.265436636521075,10741.788441,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5ASIA","Coal","2020-2030",-0.343035188994745,10741.788441,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5ASIA","Gas","2020-2030",0.16990408832052,10741.788441,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5ASIA","Oil","2020-2030",-0.00305554984444885,10741.788441,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5LAM","Total","2020-2030",0.200500792857722,1800.067605,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5LAM","Coal","2020-2030",-0.00994332321201903,1800.067605,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5LAM","Gas","2020-2030",0.0223126753064366,1800.067605,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5LAM","Oil","2020-2030",-0.00574252765356555,1800.067605,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5MAF","Total","2020-2030",0.405132203121077,2733.071406,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5MAF","Coal","2020-2030",-0.0960859988595556,2733.071406,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5MAF","Gas","2020-2030",0.283907638233145,2733.071406,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5MAF","Oil","2020-2030",-0.0292785215286834,2733.071406,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5OECD90+EU","Total","2020-2030",0.0325494729811087,10684.506081,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5OECD90+EU","Coal","2020-2030",-0.206039107780073,10684.506081,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5OECD90+EU","Gas","2020-2030",0.130592575962052,10684.506081,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5OECD90+EU","Oil","2020-2030",-0.00203296079718895,10684.506081,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5REF","Total","2020-2030",0.111486524196685,1617.689127,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5REF","Coal","2020-2030",-0.181058058134553,1617.689127,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5REF","Gas","2020-2030",0.229594820043567,1617.689127,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","R5REF","Oil","2020-2030",0,1617.689127,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","World","Total","2020-2030",0.175792405598843,27577.3449,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","World","Coal","2020-2030",-0.232768042872757,27577.3449,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","World","Gas","2020-2030",0.159473358147687,27577.3449,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-19","World","Oil","2020-2030",-0.00517777184561375,27577.3449,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5ASIA","Total","2020-2030",0.294887146249979,10927.257444,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5ASIA","Coal","2020-2030",-0.0359349362831759,10927.257444,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5ASIA","Gas","2020-2030",0.14750407906652,10927.257444,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5ASIA","Oil","2020-2030",-0.00294216496360237,10927.257444,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5LAM","Total","2020-2030",0.214655123720152,1844.307255,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5LAM","Coal","2020-2030",-0.0197018365033759,1844.307255,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5LAM","Gas","2020-2030",0.0595378051581758,1844.307255,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5LAM","Oil","2020-2030",-0.00533214841146412,1844.307255,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5MAF","Total","2020-2030",0.432324447404034,2780.471031,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5MAF","Coal","2020-2030",-0.0565866661604503,2780.471031,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5MAF","Gas","2020-2030",0.338006343357584,2780.471031,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5MAF","Oil","2020-2030",-0.0286485171440004,2780.471031,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5OECD90+EU","Total","2020-2030",0.0851067275080302,10979.64219,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5OECD90+EU","Coal","2020-2030",-0.138866068457919,10979.64219,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5OECD90+EU","Gas","2020-2030",0.178532292772284,10979.64219,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5OECD90+EU","Oil","2020-2030",-0.00179766240633749,10979.64219,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5REF","Total","2020-2030",0.0826650022316446,1593.371904,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5REF","Coal","2020-2030",-0.172835653313992,1593.371904,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5REF","Gas","2020-2030",0.221037435840214,1593.371904,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","R5REF","Oil","2020-2030",0,1593.371904,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","World","Total","2020-2030",0.209300487939788,28125.0276,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","World","Coal","2020-2030",-0.0826731988700342,28125.0276,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","World","Gas","2020-2030",0.175381758558701,28125.0276,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP1-26","World","Oil","2020-2030",-0.00492878449655282,28125.0276,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5ASIA","Total","2020-2030",0.270735482289121,11602.083648,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5ASIA","Coal","2020-2030",-0.376617654946251,11602.083648,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5ASIA","Gas","2020-2030",0.110823730203122,11602.083648,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5ASIA","Oil","2020-2030",-0.00276385302613533,11602.083648,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5LAM","Total","2020-2030",0.257815989280929,1990.38144,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5LAM","Coal","2020-2030",-0.00569869361322019,1990.38144,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5LAM","Gas","2020-2030",-0.0358670165252345,1990.38144,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5LAM","Oil","2020-2030",-0.00517530147387227,1990.38144,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5MAF","Total","2020-2030",0.3452054397789,2685.781512,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5MAF","Coal","2020-2030",-0.116382431185638,2685.781512,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5MAF","Gas","2020-2030",0.148336167413457,2685.781512,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5MAF","Oil","2020-2030",-0.0299605711188617,2685.781512,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5OECD90+EU","Total","2020-2030",0.0412561368872753,11006.448501,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5OECD90+EU","Coal","2020-2030",-0.209388959553176,11006.448501,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5OECD90+EU","Gas","2020-2030",0.0863633547109803,11006.448501,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5OECD90+EU","Oil","2020-2030",-0.00199343539362462,11006.448501,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5REF","Total","2020-2030",0.147779757688238,1707.876897,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5REF","Coal","2020-2030",-0.174873716322658,1707.876897,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5REF","Gas","2020-2030",0.151786026531162,1707.876897,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","R5REF","Oil","2020-2030",0,1707.876897,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","World","Total","2020-2030",0.182419225020122,28992.3192,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","World","Coal","2020-2030",-0.251168985473918,28992.3192,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","World","Gas","2020-2030",0.0958280633168526,28992.3192,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-19","World","Oil","2020-2030",-0.00496339734007896,28992.3192,"LO15C","15C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5ASIA","Total","2020-2030",0.265212775156855,11565.03624,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5ASIA","Coal","2020-2030",-0.186729056371725,11565.03624,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5ASIA","Gas","2020-2030",0.116447197747821,11565.03624,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5ASIA","Oil","2020-2030",-0.00278543770477627,11565.03624,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5LAM","Total","2020-2030",0.259414078178599,2045.231661,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5LAM","Coal","2020-2030",-0.00850963259168908,2045.231661,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5LAM","Gas","2020-2030",0.180449034228011,2045.231661,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5LAM","Oil","2020-2030",-0.00490203735409512,2045.231661,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5MAF","Total","2020-2030",0.400670177836047,2778.920907,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5MAF","Coal","2020-2030",-0.113125498897116,2778.920907,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5MAF","Gas","2020-2030",0.370058325665042,2778.920907,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5MAF","Oil","2020-2030",-0.0287774602719199,2778.920907,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5OECD90+EU","Total","2020-2030",0.107039102091022,11407.413909,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5OECD90+EU","Coal","2020-2030",-0.141919550996806,11407.413909,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5OECD90+EU","Gas","2020-2030",0.180194993571527,11407.413909,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5OECD90+EU","Oil","2020-2030",-0.00189779683394497,11407.413909,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5REF","Total","2020-2030",0.0532522073021975,1624.945263,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5REF","Coal","2020-2030",-0.183697804964154,1624.945263,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5REF","Gas","2020-2030",0.190365229551735,1624.945263,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","R5REF","Oil","2020-2030",0,1624.945263,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","World","Total","2020-2030",0.204569917854782,29421.798,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","World","Coal","2020-2030",-0.148607308091776,29421.798,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","World","Gas","2020-2030",0.172448305164763,29421.798,"H2C","2C"
"MESSAGE-GLOBIOM 1.0","SSP2-26","World","Oil","2020-2030",-0.00481540930979133,29421.798,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5ASIA","Total","2020-2030",0.221737150487633,13348.234535841,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5ASIA","Coal","2020-2030",-0.203490434128671,13348.234535841,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5ASIA","Gas","2020-2030",0.120405608295145,13348.234535841,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5ASIA","Oil","2020-2030",-0.00239277345950437,13348.234535841,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5LAM","Total","2020-2030",0.272265693033048,2257.9625690835,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5LAM","Coal","2020-2030",-0.0192566954976799,2257.9625690835,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5LAM","Gas","2020-2030",0.153710868994111,2257.9625690835,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5LAM","Oil","2020-2030",-0.00455164809192191,2257.9625690835,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5MAF","Total","2020-2030",0.35953649007474,3212.2582619097,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5MAF","Coal","2020-2030",-0.0636291901724263,3212.2582619097,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5MAF","Gas","2020-2030",0.278009975275551,3212.2582619097,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5MAF","Oil","2020-2030",-0.0254624866533534,3212.2582619097,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5OECD90+EU","Total","2020-2030",0.0467375420426143,13159.868659443,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5OECD90+EU","Coal","2020-2030",-0.147270483367273,13159.868659443,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5OECD90+EU","Gas","2020-2030",0.113156068792181,13159.868659443,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5OECD90+EU","Oil","2020-2030",-0.00163610558101963,13159.868659443,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5REF","Total","2020-2030",0.0402114998485835,1944.6259279074,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5REF","Coal","2020-2030",-0.126573261933963,1944.6259279074,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5REF","Gas","2020-2030",0.0936005327116401,1944.6259279074,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","R5REF","Oil","2020-2030",0,1944.6259279074,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","World","Total","2020-2030",0.15985477502264,33922.94996613,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","World","Coal","2020-2030",-0.151764814079762,33922.94996613,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","World","Gas","2020-2030",0.133197512602336,33922.94996613,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1000","World","Oil","2020-2030",-0.00429030406180219,33922.94996613,"L2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5ASIA","Total","2020-2030",0.239747590922418,13484.810166573,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5ASIA","Coal","2020-2030",-0.0663795284140424,13484.810166573,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5ASIA","Gas","2020-2030",0.102698501499347,13484.810166573,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5ASIA","Oil","2020-2030",-0.00198349866256942,13484.810166573,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5LAM","Total","2020-2030",0.243515722979675,2221.0044493371,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5LAM","Coal","2020-2030",-0.0197232335314207,2221.0044493371,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5LAM","Gas","2020-2030",0.140678884462594,2221.0044493371,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5LAM","Oil","2020-2030",-0.00447422958155981,2221.0044493371,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5MAF","Total","2020-2030",0.324169872766015,3144.4669584837,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5MAF","Coal","2020-2030",-0.0644300089646021,3144.4669584837,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5MAF","Gas","2020-2030",0.256930543285652,3144.4669584837,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5MAF","Oil","2020-2030",-0.0260807543420161,3144.4669584837,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5OECD90+EU","Total","2020-2030",0.0425601680386085,13131.784172586,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5OECD90+EU","Coal","2020-2030",-0.11368285849852,13131.784172586,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5OECD90+EU","Gas","2020-2030",0.114929392167035,13131.784172586,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5OECD90+EU","Oil","2020-2030",-0.00163551887089617,13131.784172586,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5REF","Total","2020-2030",0.0548882439762013,1959.2990062431,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5REF","Coal","2020-2030",-0.116507598836028,1959.2990062431,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5REF","Gas","2020-2030",0.114136441851415,1959.2990062431,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","R5REF","Oil","2020-2030",0,1959.2990062431,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","World","Total","2020-2030",0.160853140667251,33941.36475864,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","World","Coal","2020-2030",-0.084341061994783,33941.36475864,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","World","Gas","2020-2030",0.124864844193844,33941.36475864,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_1600","World","Oil","2020-2030",-0.00412982031102678,33941.36475864,"H2C","2C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5ASIA","Total","2020-2030",0.296338470959388,13932.737915982,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5ASIA","Coal","2020-2030",-0.260790283840454,13932.737915982,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5ASIA","Gas","2020-2030",0.091361662759913,13932.737915982,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5ASIA","Oil","2020-2030",-0.00229429573860946,13932.737915982,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5LAM","Total","2020-2030",0.321126521626598,2323.6768253868,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5LAM","Coal","2020-2030",-0.0186850536810654,2323.6768253868,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5LAM","Gas","2020-2030",-0.0999171058625814,2323.6768253868,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5LAM","Oil","2020-2030",-0.00481034117450449,2323.6768253868,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5MAF","Total","2020-2030",0.409876527656476,3313.9517495157,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5MAF","Coal","2020-2030",-0.0616365533186929,3313.9517495157,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5MAF","Gas","2020-2030",0.140758254998543,3313.9517495157,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5MAF","Oil","2020-2030",-0.0247556228977652,3313.9517495157,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5OECD90+EU","Total","2020-2030",0.104141303509329,13558.329769893,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5OECD90+EU","Coal","2020-2030",-0.164192853004015,13558.329769893,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5OECD90+EU","Gas","2020-2030",0.11540733367915,13558.329769893,"HO15C","15C"
"MESSAGEix-GLOBIOM 1.0","CD-LINKS_NPi2020_400","R5OECD90+EU","Oil","2020-2030",-0.00159576236639734,13558.329769893,"HO15C","15C"
